Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
CRUNK JUICE FRUIT PUNCH CAN,BEER,SPEAKEZ,5719000204,100025,,23.5 OZ,,,,1.48,1.9,,,,,,,,,,,,,,,,,,,,,D 1492,25,,,,
CRUNK JUICE GRAPE CAN,BEER,SPEAKEZ,5719000205,100024,,23.5 OZ,,,,1.48,1.9,,,,,,,,,,,,,,,,,,,,,D 1491,17,,,,
CRUNK JUICE WATERMELON CAN,BEER,SPEAKEZ,5719000203,100023,,24 OZ,,,,1.48,1.9,,,,,,,,,,,,,,,,,,,,,D 1490,0,,,,
CRUZAN 151 RUM,SPIRITS,GLAZER,8068696768,260152,,750M,,,,16.34,23.29,,,,,,,,,,,,,,,,,,,,,F03275,1,,,,
CRUZAN BLACK CHERRY RUM,SPIRITS,GLAZER,8068696756,288248,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03242,2,,,,
CRUZAN BLUE LEMONADE RUM,SPIRITS,GLAZER,8068697062,380551,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03236,1,,,,
CRUZAN COCONUT RUM,SPIRITS,GLAZER,8068696771,251945,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03234,0,,,,
CRUZAN MANGO RUM,SPIRITS,GLAZER,8068697024,288275,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03237,0,,,,
CRUZAN PINEAPPLE RUM,SPIRITS,GLAZER,8068696772,251949,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03238,1,,,,
CRUZAN RUM 151,SPIRITS,GLAZER,8068697366,465169,,375M,,,,7,11.29,,,,,,,,,,,,,,,,,,,,,A06129,3,,,,
CRUZAN RUM PEACH,SPIRITS,GLAZER,8068697059,352493,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03245,2,,,,
CRUZAN STRAWBERRY RUM,SPIRITS,GLAZER,8068697309,305960,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03244,1,,,,
CRUZAN VANILLA RUM,SPIRITS,GLAZER,8068696774,288281,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,F03243,10,,,,
CRYSTAL HEAD VODKA,SPIRITS,STANDARD,2704041142,11839009,,750M,,,,38.13,51.29,,,,,,,,,,,,,,,,,,,,,F02689,0,,,,
CRYSTAL PALACE GIN,SPIRITS,GLAZER,8066042405,3570,,750M,,,,5.05,6.49,,,,,,,,,,,,,,,,,,,,,E02001,0,,,,
CRYSTAL PALACE GIN,SPIRITS,GLAZER,8066042407,3571,,375M,,,,2.61,3.79,,,,,,,,,,,,,,,,,,,,,A03042,2,,,,
CRYSTAL PALACE GIN,SPIRITS,GLAZER,8066042408,3572,,200M,,,,1.53,2.09,,,,,,,,,,,,,,,,,,,,,A03043,33,,,,
CRYSTAL PALACE GIN,SPIRITS,GLAZER,8066042401,3568,,1.75L,,,,10.11,12.99,,,,,,,,,,,,,,,,,,,,,G02050,6,,,,
CRYSTAL PALACE VODKA 80,SPIRITS,GLAZER,8066011646,50982,,750M,,,,5.05,6.49,,,,,,,,,,,,,,,,,,,,,F03030,0,,,,
CUERVO ESP SILVER TEQUILA,SPIRITS,STANDARD,8200074373,11235009,,750M,,,,15.17,21.79,,,,,,,,,,,,,,,,,,,,,F02196,9,,,,
CUERVO GOLD TEQUILA,SPIRITS,STANDARD,8200016570,3791013,,375M,,,,8.56,12.29,,,,,,,,,,,,,,,,,,,,,A02178,0,,,,
CUERVO LIGHT MARGARITA,SPIRITS,STANDARD,8200075510,13023004,,1.75L,,,,14.79,19.09,,,,,,,,,,,,,,,,,,,,,C04012,0,,,,
CUERVO MARG WATERMELON,SPIRITS,STANDARD,8200075490,13021004,,1.75L,,,,14.79,19.09,,,,,,,,,,,,,,,,,,,,,D01444,0,,,,
CUERVO RISERVA FAMILIA TEQUILA,SPIRITS,STANDARD,8396070813,3794009,,750M,,,,118.87,154.99,,,,,,,,,,,,,,,,,,,,,A01003,0,,,,
CUERVO TEQUILA GOLD,SPIRITS,STANDARD,8200019292,3790007,,1.0L,,,,20.23,28.29,,,,,,,,,,,,,,,,,,,,,F02187,0,,,,
CUPCAKE CAB SAUV,WINE,GLAZER,8130859187,182200,,750M,,,,7.83,13.49,,,,,,,,,,,,,,,,,,,,,D01432,0,,,,
CUPCAKE MERLOT,WINE,GLAZER,8130800028,195915,,750M,,,,7.83,13.49,,,,,,,,,,,,,,,,,,,,,D01433,0,,,,
CUPCAKE MOSCATO,WINE,GLAZER,8130800416,471033,,187M,,,,2.13,3.99,,,,,,,,,,,,,,,,,,,,,B02448,0,,,,
CUPCAKE MOSCATO D ASTI,WINE,GLAZER,8130800133,301167,,750M,,,,8.54,12.39,,,,,,,,,,,,,,,,,,,,,B02547,11,,,,
CUPCAKE MOSCATO D'ASTI 3 PACK,WINE,GLAZER,8130800419,449446,,187M,,,,8.54,12.89,,,,,,,,,,,,,,,,,,,,,B02447,0,,,,
CUPCAKE SPARK ROSE,WINE,GLAZER,8130800415,448379,,750M,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,B02449,0,,,,
CUPCAKE SPARKLING RED,WINE,GLAZER,8130800393,405771,,750M,,,,8.54,14.49,,,,,,,,,,,,,,,,,,,,,B02446,0,,,,
CUTTY SARK SCOTS WHISKY,SPIRITS,STANDARD,2105905756,13443009,,750M,,,,13.23,19.29,,,,,,,,,,,,,,,,,,,,,E03001,0,,,,
DAILYS BAHAMA MAMA,CORDIALS,GLAZER,7480618639,331585,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C03094,22,,,,
DAILYS BERRY LEMONADE,CORDIALS,GLAZER,7480618720,449533,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02369,0,,,,
DAILYS MAI TAI,CORDIALS,GLAZER,7480618710,449534,,10 OZ,,,,1.56,2.09,,,,,,,,,,,,,,,,,,,,,C02358,0,,,,
DAILYS MARGARITA SINGLE,CORDIALS,GLAZER,7480618410,325330,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02360,0,,,,
DAILYS RTD BLUE HAWAIIAN,CORDIALS,GLAZER,7480618610,331591,,10 OZ,,,,1.56,2.09,,,,,,,,,,,,,,,,,,,,,C02370,0,,,,
DAILYS RTD ISLAND BREEZE,CORDIALS,GLAZER,7480618730,403702,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02367,0,,,,
DAILYS RTD JAMAICAN SMILE,CORDIALS,GLAZER,7480618940,351265,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02364,0,,,,
DAILYS RTD MAUI WOWIE,CORDIALS,GLAZER,7480618740,403699,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02361,0,,,,
DAILYS RTD PEACH ON THE BEACH,CORDIALS,GLAZER,7480618830,373499,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C03096,0,,,,
DAILYS STRAWBERRY DAIQ SINGLE,CORDIALS,GLAZER,7480618420,485580,,10 OZ,,,,1.44,2.09,,,,,,,,,,,,,,,,,,,,,C02359,22,,,,
DALWHINNIE SCOTCH SINGLE,SPIRITS,STANDARD,8811010005,1164009,,750M,,,,98.17,126.19,,,,,,,,,,,,,,,,,,,,,D02156,0,,,,
DARAGON OLD VINE GARNACHA,WINE,WORLDWID,4599400019,15912732,,750M,,,,6.4,8.99,,,,,,,,,,,,,,,,,,,,,B06258,0,,,,
DARTY PEACH TEA,CORDIALS,GLAZER,7480619740,470757,,12.7 OZ,,,,1.36,1.79,,,,,,,,,,,,,,,,,,,,,C02556,0,,,,
DECADENT DBL TOASTED MARSHMALLOW 4 PACK CANS,BEER,SPEAKEZ,8973336420,500117,,16 OZ,,,,12.79,15.99,,,,,,,,,,,,,,,,,,,,,C03221,0,,,,
DEEP EDDY ORANGE VODKA,SPIRITS,STANDARD,5606500281,20345009,,750M,,,,14,20.29,,,,,,,,,,,,,,,,,,,,,F02541,0,,,,
DEEP EDDY ORANGE VODKA,SPIRITS,STANDARD,5606500284,20345021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A03144,0,,,,
DEEP EDDY VOD GRAPEFRUIT,SPIRITS,STANDARD,5606500211,14945021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02098,0,,,,
DEEP EDDY VOD LEMON,SPIRITS,STANDARD,5606500240,17017021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A05030,0,,,,
DEEP EDDY VODKA,SPIRITS,STANDARD,5606500203,14889009,,750M,,,,14,20.29,,,,,,,,,,,,,,,,,,,,,F02474,2,,,,
DEEP EDDY VODKA,SPIRITS,STANDARD,5606500207,14889021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02774,0,,,,
DEEP EDDY VODKA GRAPEFRUIT,SPIRITS,STANDARD,5606500208,14945009,,750M,,,,14,20.29,,,,,,,,,,,,,,,,,,,,,F02470,10,,,,
DEEP EDDY VODKA LEMON,SPIRITS,STANDARD,5606500241,17017009,,750M,,,,14,20.29,,,,,,,,,,,,,,,,,,,,,F02472,1,,,,
DEFIANCE GUTCH ENGLISH ALE 6 PACK CANS,BEER,CITYBEV,6342700000,31000,,12 OZ,,,,7.33,9.49,,,,,,,,,,,,,,,,,,,,,C02215,0,,,,
DEFIANCE THRASHER IPA 6 PACK CANS,BEER,CITYBEV,6342700001,31100,,12 OZ,,,,7.68,9.91,,,,,,,,,,,,,,,,,,,,,C02214,0,,,,
DEKPR SOUR APPLE PUCKER 60,SPIRITS,GLAZER,8954012991,16245,,50M,,,,0.97,2.29,,,,,,,,,,,,,,,,,,,,,A 2161,0,,,,
DEKUYPER,SPIRITS,GLAZER,8068635390,186684,,50M,,,,0.97,2.29,,,,,,,,,,,,,,,,,,,,,B01005,0,,,,
DEKUYPER BUTTERSHOT SCHNAPPS,CORDIALS,GLAZER,8068631970,235105,,200M,,,,2.66,4.79,,,,,,,,,,,,,,,,,,,,,A02036,2,,,,
DEKUYPER BUTTERSHOT SCHNAPPS,CORDIALS,GLAZER,8068631960,237423,,375M,,,,5.76,8.89,,,,,,,,,,,,,,,,,,,,,A02041,1,,,,
DEKUYPER BUTTERSHOTS,CORDIALS,GLAZER,8068631943,33208,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,H01003,11,,,,
DEKUYPER BUTTERSHOTS,SPIRITS,GLAZER,8068631990,31883,,50M,,,,0.97,2.29,,,,,,,,,,,,,,,,,,,,,B01009,0,,,,
DEKUYPER CACTUS JUICE,SPIRITS,GLAZER,8068632240,32170,,750M,,,,9.44,14.39,,,,,,,,,,,,,,,,,,,,,H01130,1,,,,
DEKUYPER CHERRY PUCKER,CORDIALS,GLAZER,8068639460,323304,,375M,,,,5.76,8.89,,,,,,,,,,,,,,,,,,,,,A10004,1,,,,
DEKUYPER HOT DAMN,CORDIALS,GLAZER,8068637310,186121,,1.75L,,,,16.73,24.99,,,,,,,,,,,,,,,,,,,,,H01004,0,,,,
DEKUYPER HOT DAMN,SPIRITS,GLAZER,8068637390,42076,,50M,,,,0.97,2.29,,,,,,,,,,,,,,,,,,,,,A02027,0,,,,
DEKUYPER HOT DAMN,CORDIALS,GLAZER,8068637370,310863,,200M,,,,2.66,4.79,,,,,,,,,,,,,,,,,,,,,A02030,2,,,,
DEKUYPER HOT DAMN 100,CORDIALS,GLAZER,8068637470,155039,,200M,,,,3.45,5.39,,,,,,,,,,,,,,,,,,,,,A02021,2,,,,
DEKUYPER HOT DAMN 100,CORDIALS,GLAZER,8068637460,155037,,375M,,,,6.14,9.39,,,,,,,,,,,,,,,,,,,,,A02026,1,,,,
DEKUYPER HOT DAMN 100,CORDIALS,GLAZER,8068637440,33556,,750M,,,,11.52,15.19,,,,,,,,,,,,,,,,,,,,,H01047,0,,,,
DEKUYPER HOT DAMN 30,CORDIALS,GLAZER,8068637343,39158,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,H01037,12,,,,
DEKUYPER HOT DAMN 30,CORDIALS,GLAZER,8068637360,310783,,375M,,,,5.76,8.89,,,,,,,,,,,,,,,,,,,,,A02029,0,,,,
DEKUYPER PEACHTREE,CORDIALS,GLAZER,8068636560,141465,,375M,,,,5.76,8.89,,,,,,,,,,,,,,,,,,,,,A02033,2,,,,
DEKUYPER PEACHTREE,CORDIALS,GLAZER,8068636543,33206,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,D02220,0,,,,
DEKUYPER PEACHTREE,SPIRITS,GLAZER,8068636590,25217,,50M,,,,0.97,2.29,,,,,,,,,,,,,,,,,,,,,A04059,0,,,,
DEKUYPER PEACHTREE SCHNAPPS,CORDIALS,GLAZER,8068636570,310885,,200M,,,,2.66,4.79,,,,,,,,,,,,,,,,,,,,,A02031,3,,,,
DEKUYPER PEACHTREE SCHNAPPS,CORDIALS,GLAZER,8068636512,186118,,1.75L,,,,16.73,24.99,,,,,,,,,,,,,,,,,,,,,D02221,0,,,,
DEKUYPER PEPPERMINT SCHNAPPS TRV,CORDIALS,GLAZER,8068635343,186730,,750M,,,,9.44,12.49,,,,,,,,,,,,,,,,,,,,,H01129,13,,,,
DEKUYPER PUCKER GRAPE,CORDIALS,GLAZER,8068639340,11613,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,H01128,0,,,,
DEKUYPER PUCKER WATERMELON,CORDIALS,GLAZER,8068639670,316825,,200M,,,,2.66,4.79,,,,,,,,,,,,,,,,,,,,,A10018,2,,,,
DEKUYPER RAZZMATAZZ,CORDIALS,GLAZER,8068635640,293373,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,D02547,0,,,,
DEKUYPER SOUR APPLE PUCKER,CORDIALS,GLAZER,8068639543,55550,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,H01017,0,,,,
DEKUYPER SOUR APPLE PUCKER,CORDIALS,GLAZER,8068639570,311161,,200M,,,,2.66,4.79,,,,,,,,,,,,,,,,,,,,,A10002,4,,,,
DEKUYPER SOUR APPLE PUCKER,CORDIALS,GLAZER,8068639560,141466,,375M,,,,5.76,8.89,,,,,,,,,,,,,,,,,,,,,A10006,0,,,,
DEKUYPER WATERMELON PUCKER,CORDIALS,GLAZER,8068639640,49358,,750M,,,,9.44,14.79,,,,,,,,,,,,,,,,,,,,,H01015,0,,,,
DELICATO BOTA BOX MALBEC,WINE,STANDARD,8224201765,12406002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01135,0,,,,
DELICATO CAB SAUV BOTA BOX,WINE,STANDARD,8224201045,5741002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01132,0,,,,
DELICATO MINI BOTA MERLOT,WINE,STANDARD,8224201751,5728011,,500M,,,,3.56,6.49,,,,,,,,,,,,,,,,,,,,,D02599,0,,,,
DELICATO MINI BOTA MOSCATO,WINE,STANDARD,8224201321,13233011,,500M,,,,3.56,6.49,,,,,,,,,,,,,,,,,,,,,D02585,0,,,,
DELICATO PINOT GRIGIO BOTA BOX,WINE,STANDARD,8224201325,5704002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01134,0,,,,
DELICATO SHIRAZ BOTA BOX,WINE,STANDARD,8224201915,5868002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01131,2,,,,
DESCHUTES BLACK PORTER 6 PACK BTL,BEER,CITYBEV,6317620006,24136,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,D01459,0,,,,
DESCHUTES CHASIN FRESHIES IPA 6 PACK BTL,BEER,CITYBEV,6317623006,24726,,12 OZ,,,,7.99,10.32,,,,,,,,,,,,,,,,,,,,,D04584,0,,,,
DESCHUTES FRESH SQUEEZED IPA,BEER,CITYBEV,6317612006,24836,,12 OZ,,,,7.5,9.68,,,,,,,,,,,,,,,,,,,,,D04581,0,,,,
DESCHUTES INVERSION IPA 6 PACK BTL,BEER,CITYBEV,6317617006,24236,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,D04578,0,,,,
DESCHUTES MIRROR POND 6 PACK BTL,BEER,CITYBEV,6317630006,24036,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,D04580,0,,,,
DESCHUTES PINE DROP IPA 6 PACK BTL,BEER,CITYBEV,6317618006,24936,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,D04582,0,,,,
DESCHUTES SEASONAL 6 PACK BTL,BEER,CITYBEV,6317680006,24436,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,D04577,0,,,,
DESCHUTES VARIETY PACK 12 PACK BTL,BEER,CITYBEV,6317646024,24060,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,D04583,0,,,,
DESERT ISLAND LONG ISLAND TEA MIX,SPIRITS,STANDARD,8193205611,3027007,,1.0L,,,,8.27,12.89,,,,,,,,,,,,,,,,,,,,,H02104,1,,,,
DEWARS 12 YR RESERVE,SPIRITS,STANDARD,8048023102,1664009,,750M,,,,28.79,39.29,,,,,,,,,,,,,,,,,,,,,E03002,1,,,,
DEWARS SCOTCH,SPIRITS,STANDARD,8048023003,1648013,,375M,,,,10.13,14.29,,,,,,,,,,,,,,,,,,,,,A01048,1,,,,
DEWARS WHITE LABEL SCOTCH,SPIRITS,STANDARD,8048023002,1648009,,750M,,,,19.45,27.19,,,,,,,,,,,,,,,,,,,,,E03003,1,,,,
DI AMORE AMARETTO,CORDIALS,GLAZER,8292839982,5706,,750M,,,,11.04,14.59,,,,,,,,,,,,,,,,,,,,,H01113,3,,,,
DI AMORE RASPBERRY,CORDIALS,GLAZER,8292827805,24077,,750M,,,,11.04,16.89,,,,,,,,,,,,,,,,,,,,,H01114,0,,,,
DISARONNO,CORDIALS,STANDARD,5003701450,3826009,,750M,,,,23.35,33.09,,,,,,,,,,,,,,,,,,,,,F02331,0,,,,
DISARONNO,SPIRITS,STANDARD,5003701554,3826015,,200M,,,,354.83,10.29,,,,,,,,,,,,,,,,,,,,,A02475,0,,,,
DISARONNO AMARETTO,CORDIALS,STANDARD,5003701451,3826013,,375M,,,,12.45,17.69,,,,,,,,,,,,,,,,,,,,,B05463,0,,,,
DISARONNO AMARETTO,CORDIALS,STANDARD,5003701645,3826021,,50M,,,,2.15,2.89,,,,,,,,,,,,,,,,,,,,,A02094,0,,,,
DISC 40 PERC,BEER,CITYBEV,500019,234567,,16 OZ,,,,0,-3.87,,,,,,,,,,,,,,,,,,,,,Z01016,-17,,,,
DISC SHOCK TOP 50 PERCENT,BEER,CITYBEV,500025,2627282,,12 OZ,,,,0,-4.24,,,,,,,,,,,,,,,,,,,,,Z01017,-1,,,,
DISCOUNT,MISC,STORE,500017,90000015,,20 PACK,,,,0,-6.3,,,,,,,,,,,,,,,,,,,,,Z01015,0,,,,
DOGFISH 60 MINUTE IPA 6 PACK CANS,BEER,LDSFD,3848900029,20401,,12 OZ,,,,8.8,11.39,,,,,,,,,,,,,,,,,,,,,C03064,0,,,,
DOGFISH HEAD SEAQUENCH ALE SOUR 6 PACK CANS,BEER,LDSFD,3848900193,20430,,12 OZ,,,,2.2,11.39,,,,,,,,,,,,,,,,,,,,,C03052,0,,,,
DOMAINE BOUSQUET ORGANIC CAB SAUV,WINE,WORLDWID,7971600003,15000132,,750M,,,,8.53,11.99,,,,,,,,,,,,,,,,,,,,,B06230,3,,,,
DOMAINE BOUSQUET ORGANIC MALBEC,WINE,WORLDWID,7971600001,15000032,,750M,,,,8.53,11.99,,,,,,,,,,,,,,,,,,,,,B06232,10,,,,
DON JULIO BLANCO/SILVER,SPIRITS,STANDARD,7454500000,567009,,750M,,,,36.58,49.09,,,,,,,,,,,,,,,,,,,,,B01056,0,,,,
DOS EQUIS AMBER 12 PACK BTL,BEER,STANDARD,7231133140,69062,,12 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C03019,3,,,,
DOS EQUIS AMBER 6 PACK BTL,BEER,STANDARD,7231163011,5062,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,C03017,0,,,,
DOS EQUIS LAGER 12 PACK BTL,BEER,STANDARD,7231123012,2012062,,12 OZ,,,,12.8,16.02,,,,,,,,,,,,,,,,,,,,,C05033,0,,,,
DOS EQUIS LAGER 18 PACK BTL,BEER,STANDARD,7231123018,17053062,,12 OZ,,,,16.8,21.9,,,,,,,,,,,,,,,,,,,,,C05031,-1,,,,
DOS EQUIS LAGER 6 PACK BTL,BEER,STANDARD,7231163012,48062,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,C03080,0,,,,
DOS ESTACAS CABERNET SAUV,WINE,WORLDWID,9801413368,12300631,,750M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,B06252,0,,,,
DOS ESTACAS CHARDONNAY,WINE,WORLDWID,9801413376,12300231,,750M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,B06250,0,,,,
DOS ESTACAS MALBEC,WINE,WORLDWID,9801413366,12300531,,750M,,,,6.39,8.99,,,,,,,,,,,,,,,,,,,,,B06254,0,,,,
DOS ESTACAS SAUV BLANC,WINE,WORLDWID,9801413370,12300331,,750M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,B06251,0,,,,
DOVE RUNNER RED WHEAT 6 PACK BTL,BEER,CITYBEV,5272800703,47036,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,B01223,0,,,,
DR MCGILL MENTHOL,SPIRITS,STANDARD,8800414407,22551015,,200M,,,,3.46,5.29,,,,,,,,,,,,,,,,,,,,,A02137,11,,,,
DR MCGILLICUDDY APPLE PIE,SPIRITS,STANDARD,8800400972,13427009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02577,0,,,,
DR MCGILLICUDDY BUTTERSCOTCH,SPIRITS,STANDARD,8800402032,16838021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A03159,0,,,,
DR MCGILLICUDDY BUTTERSCOTCH,SPIRITS,STANDARD,8800402030,16838009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02547,6,,,,
DR MCGILLICUDDY CHERRY,SPIRITS,STANDARD,8800414822,7657009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02083,0,,,,
DR MCGILLICUDDY FIREBALL,SPIRITS,STANDARD,8800414668,2813009,,750M,,,,12.45,18.29,,,,,,,,,,,,,,,,,,,,,A02074,0,,,,
DR MCGILLICUDDY FIREBALL,CORDIALS,STANDARD,8800414473,16392015,,200M,,,,3.88,5.89,,,,,,,,,,,,,,,,,,,,,D20442,20,,,,
DR MCGILLICUDDY FIREBALL 66,SPIRITS,STANDARD,8800414467,2813007,,1.0L,,,,16.34,23.29,,,,,,,,,,,,,,,,,,,,,A02060,0,,,,
DR MCGILLICUDDY MENTH,SPIRITS,STANDARD,8800414404,3500009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02578,8,,,,
DR MCGILLICUDDY MENTHOLMINT,SPIRITS,STANDARD,8800414406,8799013,,375M,,,,7.34,9.49,,,,,,,,,,,,,,,,,,,,,A02050,0,,,,
DR MCGILLICUDDY MENTHOLMINT,SPIRITS,STANDARD,8800414408,3500021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02135,0,,,,
DR MCGILLICUDDY PEACH,SPIRITS,STANDARD,8800400979,16840021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A03160,0,,,,
DR MCGILLICUDDY PEACH,SPIRITS,STANDARD,8800400977,16840009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02599,0,,,,
DR MCGILLICUDDY PEACH WHISKEY,SPIRITS,STANDARD,8800402150,20774009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02560,6,,,,
DR MCGILLICUDDY ROOTBEER,SPIRITS,STANDARD,8800400960,13428009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02447,0,,,,
DR VANILLACUDDY SCHNAPPS,SPIRITS,STANDARD,8800414464,3501009,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A02573,0,,,,
DUCK COMMANDER PINK MOSCATO,WINE,STANDARD,8520002759,15517009,,750M,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,D02481,0,,,,
DULCE VIDA GRAPEFRUIT TEQUILA,SPIRITS,GLAZER,9843200250,434538,,750M,,,,19.46,27.29,,,,,,,,,,,,,,,,,,,,,F02108,0,,,,
DULCE VIDA LIME TEQUILA,SPIRITS,GLAZER,9843200247,434537,,750M,,,,19.46,27.29,,,,,,,,,,,,,,,,,,,,,F02108,0,,,,
DUNDEE HONEY BROWN 12 PACK BTL,BEER,STANDARD,7031000024,2034062,,12 OZ,,,,10.8,13.43,,,,,,,,,,,,,,,,,,,,,C05014,0,,,,
DUNDEE HONEY BROWN 6 PACK BTL,BEER,STANDARD,7031037037,2029062,,12 OZ,,,,5.5,6.9,,,,,,,,,,,,,,,,,,,,,C05010,0,,,,
E & J BRANDY,SPIRITS,GLAZER,8500000426,232251,,375M,,,,4.54,7.49,,,,,,,,,,,,,,,,,,,,,A01021,0,,,,
E & J BRANDY,SPIRITS,GLAZER,854210,232250,,200M,,,,2.64,4.39,,,,,,,,,,,,,,,,,,,,,A01022,18,,,,
E & J BRANDY,CORDIALS,GLAZER,854130,232252,,750M,,,,8.17,12.79,,,,,,,,,,,,,,,,,,,,,H02009,10,,,,
E & J BRANDY,SPIRITS,GLAZER,8500000340,232254,,50M,,,,0.9,0.99,,,,,,,,,,,,,,,,,,,,,A01018,0,,,,
E & J BRANDY,SPIRITS,GLAZER,854150,232248,,1.75L,,,,17.12,21.99,,,,,,,,,,,,,,,,,,,,,H02007,0,,,,
E & J PEACH BRANDY,SPIRITS,GLAZER,8500002276,446059,,750M,,,,9.72,14.79,,,,,,,,,,,,,,,,,,,,,H02012,0,,,,
E & J VSOP BRANDY,SPIRITS,GLAZER,853790,106731,,200M,,,,2.72,4.59,,,,,,,,,,,,,,,,,,,,,A01023,4,,,,
E & J VSOP BRANDY,SPIRITS,GLAZER,8500000381,106729,,750M,,,,10.89,16.29,,,,,,,,,,,,,,,,,,,,,H02010,3,,,,
E & J VSOP BRANDY,SPIRITS,GLAZER,8500000383,106728,,375M,,,,4.82,7.79,,,,,,,,,,,,,,,,,,,,,A01019,0,,,,
E & J VSOP BRANDY,SPIRITS,GLAZER,8500000386,482702,,$50M,,,,0.83,1.09,,,,,,,,,,,,,,,,,,,,,A01017,11,,,,
E&J APPLE BRANDY,SPIRITS,GLAZER,8500002404,400973,,750M,,,,9.72,14.79,,,,,,,,,,,,,,,,,,,,,H02014,0,,,,
E&J BRANDY APPLE,SPIRITS,GLAZER,8500002400,400975,,50M,,,,0.9,1.19,,,,,,,,,,,,,,,,,,,,,A01013,0,,,,
EARLY TIMES,SPIRITS,STANDARD,8112801067,358013,,375M,,,,4.67,7.29,,,,,,,,,,,,,,,,,,,,,A02096,0,,,,
